blaR1	blaR1_gen	blaR1	NF033108.1	1200.00	1200.00	1	beta-lactam sensor/signal transducer BlaR1
blaR39	bla-A	blaR39	-	0.00	0.00	1	class A beta-lactamase
blaRAHN	bla-A	blaRAHN	-	0.00	0.00	1	RAHN family class A beta-lactamase
blaRCP	bla-A	blaRCP	NF033466.0	600.00	600.00	1	RCP family class A beta-lactamase
blaRHO	bla-C	blaRHO	NF033575.1	825.00	825.00	1	RHO family class C beta-lactamase
blaROB	bla-A	blaROB	NF033568.1	675.00	675.00	1	ROB family class A beta-lactamase
blaRTG	blaCARB_gen	blaRTG	NF000284.1	600.00	600.00	1	RTG family carbenicillin-hydrolyzing class A beta-lactamase
blaRUB	bla-A	blaRUB	NF033204.1	635.00	635.00	1	RUB family class A broad-spectrum beta-lactamase
blaRm3	bla-B3	blaRm3	-	0.00	0.00	1	subclass B3 metallo-beta-lactamase Rm3
blaSCO	bla-A	blaSCO	NF000327.2	600.00	600.00	1	SCO family class A beta-lactamase
blaSED	bla-A	blaSED	NF000328.2	570.00	570.00	1	SED family class A beta-lactamase
blaSFC	bla-A_carba	blaSFC	-	0.00	0.00	1	SFC family carbapenem-hydrolyzing class A beta-lactamase
blaSFH_gen	bla-B2	bla	NF012225.0	440.00	440.00	1	SFH-related subclass B2 metallo-beta-lactamase
blaSFH	blaSFH_gen	blaSFH	NF012224.1	550.00	550.00	1	SFH family subclass B2 metallo-beta-lactamase
blaSGM	bla-A	blaSGM	NF000512.2	500.00	500.00	1	SGM family class A beta-lactamase
blaSHN	bla-B1	blaSHN	-	0.00	0.00	1	SHN family subclass B1 metallo-beta-lactamase
blaSHV-LEN	bla-A	blaSHV	NF012143.0	535.00	535.00	1	SHV/LEN/OKP family class A beta-lactamase
blaSHV	blaSHV-LEN	blaSHV	NF000285.3	640.00	640.00	1	SHV family class A beta-lactamase
blaSHW	blaDIM-SIM-IMP	blaSHW	-	0.00	0.00	1	SHW family subclass B1 metallo-beta-lactamase
blaSIM	blaDIM-SIM-IMP	blaSIM	NF000426.2	560.00	560.00	1	SIM family subclass B1 metallo-beta-lactamase
blaSMB	bla-B3	blaSMB	NF000287.1	400.00	400.00	1	SMB-1 family subclass B3 metallo-beta-lactamase
blaSME	bla-A_carba	blaSME	NF012142.0	650.00	650.00	1	SME family carbapenem-hydrolyzing class A beta-lactamase
blaSPG-1_fam	bla-B3	blaSPG	NF000459.2	550.00	550.00	1	SPG-1 family subclass B3 metallo-beta-lactamase
blaSPM	bla-B1	blaSPM	NF012150.3	500.00	500.00	1	SPM family subclass B1 metallo-beta-lactamase
blaSPN79	bla-B1	blaSPN79	-	0.00	0.00	1	SPN79 family subclass B1 metallo-beta-lactamase
blaSPR	HARLDQ_not_B3	blaSPR	-	0.00	0.00	1	SPR family putative metallo-beta-lactamase
blaSPS	bla-B1	blaSPS	-	0.00	0.00	1	SPS family subclass B1 metallo-beta-lactamase
blaSRT	bla-C	blaSRT	NF000423.2	860.00	860.00	1	SRT/SST family class C beta-lactamase
blaSTA	bla-B1	blaSTA	-	0.00	0.00	1	STA family subclass B1 metallo-beta-lactamase
blaS	bla-A	blaS	-	0.00	0.00	1	class A beta-lactamase
blaTEM	bla-A	blaTEM	NF000531.2	625.00	625.00	1	TEM family class A beta-lactamase
blaTER	blaPLA-ORN-TER	blaTER	-	0.00	0.00	1	TER family class A beta-lactamase
blaTHIN-B	blaTHIN	blaTHIN-B	-	0.00	0.00	1	subclass B3 metallo-beta-lactamase THIN-B
blaTHIN	bla-B3	blaTHIN	NF000440.2	700.00	700.00	1	THIN family subclass B3 metallo-beta-lactamase
blaTLA2	bla-A2	tla2	-	0.00	0.00	1	TLA2 family class A extended-spectrum beta-lactamase
blaTLA	bla-A2	blaTLA	NF000298.2	640.00	640.00	1	TLA family class A extended-spectrum beta-lactamase
blaTMB	blaDIM-SIM-IMP	blaTMB	NF000443.2	550.00	550.00	1	TMB family subclass B1 metallo-beta-lactamase
blaTRU	blaCMY-FOX	blaTRU	-	0.00	0.00	1	TRU family class C beta-lactamase
blaTTU	blaDIM-SIM-IMP	blaTTU	NF033585.1	525.00	525.00	1	TTU family subclass B1 metallo-beta-lactamase
blaTUS	blaMUS-TUS-MOC	blaTUS	NF000442.2	550.00	550.00	1	TUS family subclass B1 metallo-beta-lactamase
blaVCC	bla-A_carba	blaVCC	NF000518.2	625.00	625.00	1	VCC family carbapenem-hydrolyzing class A beta-lactamase
blaVEB	bla-A2	blaVEB	NF000390.2	670.00	670.00	1	VEB family class A extended-spectrum beta-lactamase
blaVHH	blaCARB_gen	blaVHH	-	0.00	0.00	1	VHH family class A beta-lactamase
blaVHW	blaCARB_gen	blaVHW	-	0.00	0.00	1	VHW family class A beta-lactamase
blaVIM	bla-B1	blaVIM	NF012100.0	500.00	500.00	1	VIM family subclass B1 metallo-beta-lactamase
blaZ-mecC	blaZ_gen	blaZ	NF033140.0	600.00	600.00	1	mecC-type penicillin-hydrolyzing class A beta-lactamase BlaZ
blaZOG	bla-B1	blaZOG	-	0.00	0.00	1	ZOG family subclass B1 metallo-beta-lactamase
blaZ_gen	bla-A	bla	NF033141.0	500.00	500.00	1	BlaZ-like penicillin-hydrolyzing class A beta-lactamase
blaZ	blaZ_gen	blaZ	NF033139.1	580.00	580.00	1	penicillin-hydrolyzing class A beta-lactamase BlaZ
bla	AMR	bla	-	0.00	0.00	1	beta-lactamase
ble-MBL	sequest	ble	NF012202.0	250.00	250.00	1	bleomycin binding protein Ble-MBL
ble-Sh	ble	ble-Sh	NF000489.1	260.00	260.00	1	phleomycin/bleomycin binding protein Ble-Sh
bleO	sequest	bleO	NF000027.1	275.00	275.00	1	bleomycin binding protein
ble_BLMT_gen	sequest	ble	NF000005.4	210.00	210.00	1	BLMT family bleomycin binding protein
ble_Tn5	ble_BLMT_gen	ble	-	0.00	0.00	1	bleomycin binding protein BLMT
ble	sequest	ble	NF033156.1	140.00	140.00	1	BLMA family bleomycin binding protein
blmA	ble	blmA	-	0.00	0.00	1	bleomycin binding protein BLMA
blmB_tlmB	AMR	blmB	-	0.00	0.00	1	bleomycin family antibiotic N-acetyltransferase
blmB	blmB_tlmB	blmB	NF000483.1	625.00	625.00	1	bleomycin family antibiotic N-acetyltransferase BlmB
car(A)	abcf-produ	car(A)	NF000166.1	1050.00	1050.00	1	ABC-F type ribosomal protection protein Car(A)
cat-TC	catA9	cat-TC	-	0.00	0.00	1	type A-9 chloramphenicol O-acetyltransferase Cat-TC
cat86	catA6	cat86	-	0.00	0.00	1	type A-6 chloramphenicol O-acetyltransferase Cat86
catA10	catA	catA	-	0.00	0.00	1	type A-10 chloramphenicol O-acetyltransferase
catA11	catA	catA	-	0.00	0.00	1	type A-11 chloramphenicol O-acetyltransferase
catA13	catA	catA13	-	0.00	0.00	1	type A-13 chloramphenicol O-acetyltransferase
catA14	catA	catA	-	0.00	0.00	1	type A-14 chloramphenicol O-acetyltransferase
catA15	catA	catA15	-	0.00	0.00	1	type A-15 chloramphenicol acetyltransferase CatA15
catA16	catA	catA16	-	0.00	0.00	1	type A-16 chloramphenicol O-acetyltransferase CatQ
catA1	catA	catA1	-	0.00	0.00	1	type A-1 chloramphenicol O-acetyltransferase
catA2	catA	catA2	-	0.00	0.00	1	type A-2 chloramphenicol O-acetyltransferase CatII
catA3	catA	catA3	-	0.00	0.00	1	type A-3 chloramphenicol O-acetyltransferase CatIII
catA4	catA	catA	-	0.00	0.00	1	type A-4 chloramphenicol O-acetyltransferase
catA5	catA	catA	-	0.00	0.00	1	type A-5 chloramphenicol O-acetyltransferase
catA6	catA	catA	-	0.00	0.00	1	type A-6 chloramphenicol O-acetyltransferase
catA7	catA	catA	-	0.00	0.00	1	type A-7 chloramphenicol O-acetyltransferase
catA8	catA	catA	-	0.00	0.00	1	type A-8 chloramphenicol O-acetyltransferase
catA9	catA	catA	-	0.00	0.00	1	type A-9 chloramphenicol O-acetyltransferase
catA	cat	catA	NF000491.1	270.00	270.00	1	type A chloramphenicol O-acetyltransferase
catB10	catB	catB10	-	0.00	0.00	1	type B chloramphenicol O-acetyltransferase CatB10
catB1	catB	catB1	-	0.00	0.00	1	type B-1 chloramphenicol O-acetyltransferase CatB1
catB2	catB	catB2	-	0.00	0.00	1	type B-2 chloramphenicol O-acetyltransferase CatB2
catB3	catB	catB3	-	0.00	0.00	1	type B-3 chloramphenicol O-acetyltransferase CatB3
catB7	catB	catB7	-	0.00	0.00	1	type B-4 chloramphenicol O-acetyltransferase CatB7
catB8k	catB8	catB8k	-	0.00	0.00	1	type B-3 chloramphenicol O-acetyltransferase CatB8k
catB8	catB	catB8	-	0.00	0.00	1	type B-3 chloramphenicol O-acetyltransferase CatB8
catB9	catB	catB9	-	0.00	0.00	1	type B-5 chloramphenicol O-acetyltransferase CatB9
catB	cat	catB	NF000490.1	350.00	350.00	1	type B chloramphenicol O-acetyltransferase
catD	catA11	catD	-	0.00	0.00	1	type A-11 chloramphenicol O-acetyltransferase CatD
catP	catA11	catP	-	0.00	0.00	1	type A-11 chloramphenicol O-acetyltransferase CatP
catU	catA	catU	-	0.00	0.00	1	type A chloramphenicol O-acetyltransferase
catV	catA	catV	-	0.00	0.00	1	type A chloramphenicol O-acetyltransferase CatV
cat	AMR	cat	-	0.00	0.00	1	chloramphenicol O-acetyltransferase CAT
cblA	bla-A2	cblA	NF033098.1	625.00	625.00	1	CblA family class A beta-lactamase
cepA	bla-A2	cepA	NF033102.1	660.00	660.00	1	CepA family class A extended-spectrum beta-lactamase
cepH	blaCMY-FOX	cepH	-	0.00	0.00	1	cephalosporin-hydrolyzing class C beta-lactamase CepH
cepS	blaCMY-FOX	cepS	-	0.00	0.00	1	cephalosporin-hydrolyzing class C beta-lactamase CepS
cfiA	bla-B1	cfiA	NF000322.2	550.00	550.00	1	CcrA family subclass B1 metallo-beta-lactamase
cfr(B)	cfr_gen	cfr(B)	-	0.00	0.00	1	23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(B)
cfr(C)	cfr_gen	cfr(C)	-	0.00	0.00	1	23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(C)
cfr-Cb	cfr_gen	cfr	-	0.00	0.00	1	Cfr family 23S rRNA (adenine(2503)-C(8))-methyltransferase
cfr_gen	AMR	cfr	NF000424.3	550.00	550.00	1	Cfr family 23S rRNA (adenine(2503)-C(8))-methyltransferase
cfr	cfr_gen	cfr	-	0.00	0.00	1	23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr
cfxA2	cfxA_gen	cfxA2	-	0.00	0.00	1	class A extended-spectrum beta-lactamase CfxA2
cfxA3	cfxA_gen	cfxA3	-	0.00	0.00	1	class A extended-spectrum beta-lactamase CfxA3
cfxA4	cfxA_gen	cfxA4	-	0.00	0.00	1	class A extended-spectrum beta-lactamase CfxA4
cfxA5	cfxA_gen	cfxA5	-	0.00	0.00	1	class A broad-spectrum beta-lactamase CfxA5
cfxA6	cfxA_gen	cfxA6	-	0.00	0.00	1	class A broad-spectrum beta-lactamase CfxA6
cfxA_gen	bla-A2	cfxA	NF033100.1	625.00	625.00	1	CfxA family class A broad-spectrum beta-lactamase
cfxA	cfxA_gen	cfxA	-	0.00	0.00	1	class A broad-spectrum beta-lactamase CfxA
chrB_rRNA_meth	rlmA(II)_gen	chrB	NF000488.1	620.00	620.00	1	23S rRNA (guanine(748)-N(1))-methyltransferase ChrB
cipA	cfr_gen	cipA	-	0.00	0.00	1	23S rRNA (adenine(2503)-C(8))-methyltransferase CipA
clbA	cfr_gen	clbA	-	0.00	0.00	1	23S rRNA (adenine(2503)-C(8))-methyltransferase ClbA
clbB	cfr_gen	clbB	-	0.00	0.00	1	23S rRNA (adenine(2503)-C(8))-methyltransferase ClbB
clbC	cfr_gen	clbC	-	0.00	0.00	1	23S rRNA (adenine(2503)-C(8))-methyltransferase ClbC
cmlA1	cmlA	cmlA1	-	0.00	0.00	1	chloramphenicol efflux MFS transporter CmlA1
cmlA4	cmlA	cmlA4	-	0.00	0.00	1	chloramphenicol efflux MFS transporter CmlA4
cmlA5	cmlA	cmlA5	-	0.00	0.00	1	chloramphenicol efflux MFS transporter CmlA5
cmlA_floR	MFS_efflux_CHL	bcr/cflA	NF033134.0	450.00	450.00	0	CmlA/FloR family chloramphenicol efflux MFS transporter
cmlA	cmlA_floR	cmlA	NF000509.1	875.00	835.00	1	CmlA family chloramphenicol efflux MFS transporter
cmlB1	cmlA_floR	cmlB1	NF012203.0	900.00	900.00	1	chloramphenicol efflux MFS transporter CmlB1
cmlB	cmlA_floR	cmlB	-	0.00	0.00	1	chloramphenicol efflux MFS transporter CmlB
cmlR	cmx_cmrA	cmlR	-	0.00	0.00	1	chloramphenicol efflux MFS transporter CmlR
cmlV	cmx_cmrA	cmlV	NF012199.0	830.00	830.00	1	chloramphenicol efflux MFS transporter CmlV
cmrA	cmx_cmrA	cmrA	-	0.00	0.00	1	chloramphenicol efflux MFS transporter CmrA
cmx_cmrA	MFS_efflux_CHL	cmx_cmrA	NF033135.1	400.00	400.00	1	Cmx/CmrA family chloramphenicol efflux MFS transporter
cmx	cmx_cmrA	cmx	NF000510.1	800.00	700.00	1	chloramphenicol efflux MFS transporter Cmx
cphA1	cphA	cphA1	-	0.00	0.00	1	subclass B2 metallo-beta-lactamase CphA1
cphA	bla-B2	cphA	NF000329.2	500.00	500.00	1	CphA family subclass B2 metallo-beta-lactamase
cpt_gen	AMR	cpt	-	0.00	0.00	0	chloramphenicol phosphotransferase CPT family protein
cpt	cpt_gen	cpt	NF033114.1	250.00	250.00	1	chloramphenicol phosphotransferase CPT
crpP	AMR	crpP	-	0.00	0.00	1	ciprofloxacin resistance protein CrpP
dfr1_rpt	dfrA	dfrA	NF000008.1	420.00	420.00	1	trimethoprim-resistant repeat-containing dihydrofolate reductase DfrA1
dfr7	dfrA	dfr7	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase Dfr7
dfrA-221360488	dfr_gen	dfrA	NF000055.3	330.00	330.00	1	DfrA13/DfrA21 family trimethoprim-resistant dihydrofolate reductase
dfrA10	dfr_gen	dfrA10	NF000018.2	400.00	400.00	1	trimethoprim-resistant dihydrofolate reductase DfrA10
dfrA12	dfrA-221360488	dfrA12	NF000053.2	360.00	360.00	1	trimethoprim-resistant dihydrofolate reductase DfrA12
dfrA14	dfrA	dfrA14	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA14
dfrA15	dfrA	dfrA15	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA15
dfrA16	dfrA	dfrA16	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA16
dfrA17	dfrA	dfrA17	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA17
dfrA18	dfr_gen	dfrA18	NF000039.1	375.00	375.00	1	trimethoprim-resistant dihydrofolate reductase Dfr18
dfrA19	dfr_gen	dfrA19	NF000041.1	400.00	400.00	1	trimethoprim-resistant dihydrofolate reductase DfrA19
dfrA1	dfrA	dfrA1	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA1
dfrA20	dfr_gen	dfrA20	NF000127.2	325.00	325.00	1	trimethoprim-resistant dihydrofolate reductase DfrA20
dfrA22	dfrA-221360488	dfrA22	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA22
dfrA23	dfr_gen	dfrA23	NF000134.2	375.00	375.00	1	trimethoprim-resistant dihydrofolate reductase DfrA23
dfrA24	dfr_gen	dfrA24	NF000146.2	375.00	375.00	1	trimethoprim-resistant dihydrofolate reductase DfrA24
dfrA25	dfrA	dfrA25	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA25
dfrA26	dfr_gen	dfrA26	NF000006.2	350.00	350.00	1	trimethoprim-resistant dihydrofolate reductase DfrA26
dfrA30	dfrA	dfrA30	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA30
dfrA31	dfrA	dfrA31	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA31
dfrA34	dfr_gen	dfrA34	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA34
dfrA35	dfr_gen	dfrA35	NF033851.1	360.00	360.00	1	trimethoprim-resistant dihydrofolate reductase DfrA35
dfrA3b	dfr_gen	dfrA3b	NF000065.1	320.00	320.00	1	trimethoprim-resistant dihydrofolate reductase DfrA3b
dfrA3	dfr_gen	dfrA3	NF000019.2	350.00	350.00	1	trimethoprim-resistant dihydrofolate reductase DfrA3
dfrA5	dfrA	dfrA5	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA5
dfrA6	dfrA	dfrA6	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA6
dfrA7	dfrA	dfrA7	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrA7
dfrA8	dfr_gen	dfrA8	NF000126.2	325.00	325.00	1	trimethoprim-resistant dihydrofolate reductase DfrA8
dfrA9	dfr_gen	dfrA9	NF000109.2	350.00	350.00	1	trimethoprim-resistant dihydrofolate reductase DfrA9
dfrA	dfr_gen	dfrA	NF000330.1	250.00	250.00	1	trimethoprim-resistant dihydrofolate reductase DfrA
dfrB1	dfrB	dfrB1	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrB1
dfrB2	dfrB	dfrB2	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrB2
dfrB4	dfrB	dfrB4	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrB4
dfrB5	dfrB	dfrB5	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrB5
dfrB	dfr_gen	dfrB	NF000331.1	160.00	160.00	1	trimethoprim-resistant dihydrofolate reductase DfrB
dfrC	dfr_gen	dfrC	NF000155.1	350.00	350.00	1	trimethoprim-resistant dihydrofolate reductase DfrC
dfrD	dfr_DGK	dfrD	NF000159.1	350.00	350.00	1	trimethoprim-resistant dihydrofolate reductase DfrD
dfrE	dfr_gen	dfrE	NF033473.1	350.00	350.00	1	trimethoprim-resistant dihydrofolate reductase DfrE
dfrF	dfr_gen	dfrF	NF000333.1	320.00	320.00	1	trimethoprim-resistant dihydrofolate reductase DfrF
dfrG	dfr_DGK	dfrG	NF000143.1	365.00	365.00	1	trimethoprim-resistant dihydrofolate reductase DfrG
dfrI	dfr_gen	dfrI	NF000012.1	400.00	400.00	1	trimethoprim-resistant dihydrofolate reductase DfrI
dfrK	dfr_DGK	dfrK	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase DfrK
dfr_DGK	dfr_gen	dfr_DGK	NF000332.1	300.00	300.00	1	DfrD/DfrG/DfrK family trimethoprim-resistant dihydrofolate reductase
dfr_gen	AMR	dfrA	-	0.00	0.00	1	trimethoprim-resistant dihydrofolate reductase
eat(A)	lsa	eat(A)	-	0.00	0.00	1	ABC-F type ribosomal protection protein Eat(A)
emtA_fam	AMR	emt	NF033398.1	625.00	625.00	1	EmtA family 23S rRNA (guanine(2470)) methyltransferase
emtA	emtA_fam	emtA	-	0.00	0.00	1	23S rRNA (guanine(2470)) methyltransferase EmtA
ere(A)	ere	ere(A)	NF000208.1	750.00	750.00	1	EreA family erythromycin esterase
ere(B)	ere	ere(B)	NF000209.1	750.00	750.00	1	EreB family erythromycin esterase
ere(D)	ere	ere(D)	NF000516.1	800.00	600.00	1	EreD family erythromycin esterase
ere	AMR	ere	-	0.00	0.00	1	erythromycin esterase
erm(30)	erm-23S_rRNA	erm(30)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(30)
erm(31)	erm-23S_rRNA	erm(31)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(31)
erm(32)	rlmA(II)_gen	erm(32)	NF000133.1	550.00	550.00	1	23S rRNA (guanine(748)-N(1))-methyltransferase Erm(32)
erm(33)	erm-23S_rRNA	erm(33)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(33)
erm(34)	erm-23S_rRNA	erm(34)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(34)
erm(35)	erm-23S_rRNA	erm(35)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(35)
erm(36)	erm-23S_rRNA	erm(36)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(36)
erm(37)	erm_gen	erm(37)	NF000468.1	350.00	350.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(37)
erm(38)	erm-23S_rRNA	erm(38)	NF012218.0	800.00	800.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(38)
erm(39)	erm-23S_rRNA	erm(39)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(39)
erm(40)	erm-23S_rRNA	erm(40)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(40)
erm(42)	erm-23S_rRNA	erm(42)	NF000077.1	600.00	600.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(42)
erm(43)	erm-23S_rRNA	erm(43)	NF000412.1	500.00	500.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(43)
erm(44)v	erm-23S_rRNA	erm(44)v	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(44)v
erm(44)	erm-23S_rRNA	erm(44)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(44)
erm(45)	erm-23S_rRNA	erm(45)	NF000411.1	525.00	525.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(45)
erm(46)	erm-23S_rRNA	erm(46)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(46)
erm(47)	erm-23S_rRNA	erm(47)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(47)
erm(48)	erm-23S_rRNA	erm(48)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(48)
erm(A)	erm-23S_rRNA	erm(A)	NF012222.1	475.00	475.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)
erm(B)	erm-23S_rRNA	erm(B)	NF012220.1	525.00	525.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
erm(C)	erm-23S_rRNA	erm(C)	NF012219.1	530.00	530.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)
erm(D)	erm-23S_rRNA	erm(D)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(D)
erm(E)	erm_SHROVE	erm(E)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(E)
erm(F)	erm-23S_rRNA	erm(F)	NF012223.0	575.00	575.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(F)
erm(G)	erm-23S_rRNA	erm(G)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(G)
erm(H)	erm_SHROVE	erm(H)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(H)
erm(K)	erm-23S_rRNA	erm(K)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(K)
erm(N)	erm-23S_rRNA	erm(N)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(N)
erm(O)	erm_SHROVE	erm(O)	NF000087.1	450.00	450.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(O)
erm(Q)	erm-23S_rRNA	erm(Q)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(Q)
erm(R)	erm_SHROVE	erm(R)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(R)
erm(S)	erm_SHROVE	erm(S)	NF000024.1	675.00	675.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(S)
erm(T)	erm-23S_rRNA	erm(T)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)
erm(U)	erm-23S_rRNA	erm(U)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(U)
erm(V)	erm_SHROVE	erm(V)	NF000047.1	500.00	500.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(V)
erm(W)	erm-23S_rRNA	erm(W)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(W)
erm(X)	erm-23S_rRNA	erm(X)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X)
erm(Y)	erm-23S_rRNA	erm(Y)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(Y)
erm(Z)	erm-23S_rRNA	erm(Z)	-	0.00	0.00	1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(Z)
erm-23S_rRNA	erm_gen	erm	NF000499.1	215.00	215.00	1	23S ribosomal RNA methyltransferase Erm
erm_SHROVE	erm-23S_rRNA	erm	NF000337.1	320.00	320.00	1	ErmE/ErmH/ErmO/ErmR family 23S rRNA (adenine(2058)-N(6))-methyltransferase
erm_gen	AMR	erm	-	0.00	0.00	1	Erm family 23S rRNA (adenine(2058)-N(6))-methyltransferase
estDL136	AMR	estDL136	NF033149.0	500.00	500.00	1	chloramphenicol hydrolase
estX	AMR	estX	NF033124.1	600.00	600.00	0	alpha/beta fold putative hydrolase EstX
fexA	MFS_efflux_CHL	fexA	NF000218.1	900.00	900.00	1	chloramphenicol/florfenicol efflux MFS transporter FexA
floR2	floR	floR2	-	0.00	0.00	1	chloramphenicol/florfenicol efflux MFS transporter FloR2
floR	cmlA_floR	floR	NF000219.1	700.00	700.00	1	chloramphenicol/florfenicol efflux MFS transporter FloR
fomA	AMR	fomA	NF000338.1	550.00	550.00	1	fosfomycin resistance kinase FomA
fomB	AMR	fomB	NF000361.1	400.00	400.00	1	FomB family phosphonate monophosphate kinase
fos-Crono	fos_GT	fos	NF000339.2	275.00	275.00	1	FosA family fosfomycin resistance glutathione transferase
fosA-154989	fosA_gen	fosA	NF000026.1	275.00	275.00	1	FosA/FosA2 family fosfomycin resistance glutathione transferase
fosA-299782351	fosA_gen	fosA	NF000075.1	275.00	275.00	1	FosA3/FosA4 family fosfomycin resistance glutathione transferase
fosA-354827590	fos_GT	fosA	NF000094.1	275.00	275.00	1	FosA family fosfomycin resistance glutathione transferase
fosA-491618165	fos_GT	fos	NF000124.1	250.00	250.00	1	FosG/FosC2 family fosfomycin resistance glutathione transferase
fosA7_fam	fosA_gen	fosA7	NF032892.0	305.00	305.00	1	FosA7 family fosfomycin resistance glutathione transferase
fosA_gen	fos_GT	fosA	NF000221.4	250.00	250.00	1	FosA family fosfomycin resistance glutathione transferase
fosB-251804940	fosB_gen	fosB	NF000063.1	300.00	300.00	1	FosB family fosfomycin resistance bacillithiol transferase
fosB-38141535	fosB_gen	fosB	NF000098.1	295.00	295.00	1	FosB family fosfomycin resistance bacillithiol transferase
fosB-Saur	fosB_gen	fosB	NF000085.1	260.00	260.00	1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase
fosB_gen	fos_gen	fosB	NF000493.1	240.00	240.00	1	FosB/FosD family fosfomycin resistance bacillithiol transferase
fosC2	fos_GT	fosC2	NF000074.1	250.00	250.00	1	FosC2 family fosfomycin resistance glutathione transferase
fosC	AMR	fosC	NF000122.1	350.00	350.00	1	fosfomycin resistance kinase FosC
fosD	fosB_gen	fosD	-	0.00	0.00	1	fosfomycin resistance bacillithiol transferase FosD
